ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
618,1243038,Active,103865,2HR Pas Mon-Sat 0730-1900,,On Street,Manhattan,BOWERY,W,BAYARD STREET,BOWERY,40.7154,-73.9967,985177.91184619,199960.39277993,POINT (-73.9967 40.7154)
8746,1023186,Active,116293,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ESSEX STREET,W,CANAL STREET,HESTER STREET,40.7154,-73.99,987034.02493186,199900.20293969,POINT (-73.99 40.7154)
15457,2063017,Active,217631,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,CASTLE HILL AVENUE,E,BRUCKNER BOULEVARD,CHATTERTON AVENUE,40.8281,-73.85,1025750.79854803,241017.69747619,POINT (-73.85 40.8281)
4170,3383070,Retired,334820,2HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,FARRAGUT ROAD,S,ROCKAWAY PARKWAY,EAST 98 STREET,40.6467,-73.9037,1010970.44785944,174910.52719735,POINT (-73.9037 40.6467)
11158,4221267,Active,462966,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,JUNCTION BOULEVARD,E,34 ROAD,35 AVENUE,40.7537,-73.8719,1019743.99264827,213893.80323327,POINT (-73.8719 40.7537)
14974,4303081,Active,405689,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,246 STREET,E,91 AVENUE,JERICHO TURNPIKE,40.7252,-73.7221,1061279.3088557,203624.26537344,POINT (-73.7221 40.7252)
4771,1073031,Active,104031,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,EAST 62 STREET,S,3 AVENUE,2 AVENUE,40.7631,-73.9645,994093.42846394,217285.46738169,POINT (-73.9645 40.7631)
12436,1228481,Inactive,109332,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,BROADWAY,W,WEST 146 STREET,WEST 147 STREET,40.8274,-73.9499,998102.47490777,240729.51793444,POINT (-73.9499 40.8274)
6524,3543053,Active,311802,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,86 STREET,N,WEST 9 STREET,WEST 8 STREET,40.5933,-73.9793,989985.66633828,155425.56157419,POINT (-73.9793 40.5933)
14574,3483063,Active,314101,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,WEST 7 STREET,E,KINGS HIGHWAY,HIGHLAWN AVENUE,40.6049,-73.9801,989786.18904695,159655.33264218,POINT (-73.9801 40.6049)
12654,1433030,Active,105453,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,WEST 45 STREET,N,5 AVENUE,AVENUE OF THE AMERICAS,40.7561,-73.9811,989496.4540621,214754.08366494,POINT (-73.9811 40.7561)
7092,3029367,Active,311889,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 AVENUE,E,CARROLL STREET,GARFIELD PLACE,40.6749,-73.9814,989409.72392061,185170.75831728,POINT (-73.9814 40.6749)
13568,3443004,Active,308813,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,FT HAMILTON PARKWAY,W,66 STREET,67 STREET,40.6298,-74.0106,981319.71057311,168741.73376068,POINT (-74.0106 40.6298)
11795,3403035,Retired,339307,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,FULTON STREET,S,SPENCER PLACE,BEDFORD AVENUE,40.6806,-73.9537,997101.37421969,187259.09633219,POINT (-73.9537 40.6806)
7457,1453371,Active,102667,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,EAST 15 STREET,N,5 AVENUE,UNION SQUARE WEST,40.7362,-73.9917,986540.55905527,207477.97157677,POINT (-73.9917 40.7362)
13629,3623029,Active,326062,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,ELDERT LANE,W,LIBERTY AVENUE,GLENMORE AVENUE,40.6788,-73.8652,1021647.67945769,186601.45755561,POINT (-73.8652 40.6788)
5186,5053017,Active,501591,2 HR Pas Mon-Sat 0900-1700,,On Street,Staten Island,NEW DORP LANE,E,4 STREET,NEW DORP PLAZA,40.5746,-74.1173,951665.70820144,148621.87669078,POINT (-74.1173 40.5746)
5532,5043064,Active,513911,2 HR Pas Mon-Sat 0900-1800,,On Street,Staten Island,LLEWELLYN PLACE,W,FOREST AVENUE,EGBERT AVENUE,40.6262,-74.1301,948137.02825095,167450.44500469,POINT (-74.1301 40.6262)
10846,2093012,Active,209414,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,LYDIG AVENUE,N,BARNES AVENUE,MATTHEWS AVENUE,40.8545,-73.8635,1022007.11509052,250612.14875969,POINT (-73.8635 40.8545)
7244,4151978,Active,414696,4HR Pas Mon-Sat 0900-1900,,On Street,Queens,VAN DAM STREET,E,47 AVENUE,48 AVENUE,40.7415,-73.9341,1002510.2252786,209430.01262018,POINT (-73.9341 40.7415)
1644,2093040,Active,209449,2 HR Pas Mon-Sat 0900-2000,,On Street,Bronx,WHITE PLAINS ROAD,W,LYDIG AVENUE,PELHAM PARKWAY SOUTH,40.8554,-73.8678,1020826.12565461,250967.48105428,POINT (-73.8678 40.8554)
963,4233097,Active,418426,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,32 STREET,W,30 AVENUE,31 AVENUE,40.7663,-73.9208,1006177.36820677,218465.17007478,POINT (-73.9208 40.7663)
14756,3033030,Active,331852,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,PITKIN AVENUE,S,OSBORN STREET,WATKINS STREET,40.67,-73.9082,1009705.93431236,183388.20938894,POINT (-73.9082 40.67)
13742,3383003,Active,320313,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,WORTMAN AVENUE,S,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,40.6553,-73.8885,1015183.37742569,178051.52485235,POINT (-73.8885 40.6553)
1957,4213086,Active,434420,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0900-1900,,On Street,Queens,HORACE HARDING EXPRESSWAY,S,220 STREET,SPRINGFIELD BOULEVARD,40.7489,-73.7572,1051535.58752953,212208.75804694,POINT (-73.7572 40.7489)
8361,4413014,Active,464045,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,QUEENS BOULEVARD,S,GOLDSMITH STREET,VAN LOON STREET,40.737,-73.8798,1017558.61053611,207806.27931911,POINT (-73.8798 40.737)
8625,3013633,Inactive,300124,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,LIVINGSTON STREET,S,HANOVER PLACE,NEVINS STREET,40.6881,-73.9821,989219.37718844,189981.38550702,POINT (-73.9821 40.6881)
13145,4093080,Active,410420,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,ST NICHOLAS AVENUE,E,WOODBINE STREET,MYRTLE AVENUE,40.7001,-73.9089,1009512.29395162,194338.99555819,POINT (-73.9089 40.7001)
2286,2213009,Active,221265,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WILLIS AVENUE,W,EAST 138 STREET,EAST 139 STREET,40.8096,-73.9226,1005664.37612252,234249.48922785,POINT (-73.9226 40.8096)
11740,1193002,Active,113345,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 78 STREET,N,LEXINGTON AVENUE,3 AVENUE,40.7742,-73.959,995601.83391169,221328.94978027,POINT (-73.959 40.7742)
7374,1483069,Active,100174,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,PEARL STREET,S,STATE STREET,WHITEHALL STREET,40.7031,-74.0137,980457.80219194,195430.39134127,POINT (-74.0137 40.7031)
7478,4523020,Active,466770,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,74 STREET,W,66 DRIVE,METROPOLITAN AVENUE,40.713,-73.8785,1017934.00939161,199073.75872643,POINT (-73.8785 40.713)
8310,3123072,Active,338109,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,4 AVENUE,W,31 STREET,32 STREET,40.6568,-74.0021,983680.20782061,178557.37423435,POINT (-74.0021 40.6568)
2851,1453144,Inactive,105466,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,EAST 18 STREET,N,BROADWAY,PARK AVENUE SOUTH,40.7376,-73.9896,987127.64023019,208015.47312644,POINT (-73.9896 40.7376)
3699,4293007,Active,457131,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 AVENUE,S,102 STREET,103 STREET,40.6858,-73.8404,1028515.81860852,189170.68141977,POINT (-73.8404 40.6858)
13379,4181650,Active,415540,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,31 STREET,E,DITMARS BOULEVARD,23 AVENUE,40.7757,-73.9111,1008874.04457194,221902.25965726,POINT (-73.9111 40.7757)
5171,2162841,Active,219889,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,BRUCKNER EXPRESSWAY,S,THROGS NECK EXPRESSWAY,BRUCKNER EXPWY ET 6 A-B WB,40.8331,-73.8284,1031743.66189036,242835.42415568,POINT (-73.8284 40.8331)
3601,1403140,Active,105432,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,11 AVENUE,E,WEST 51 STREET,WEST 52 STREET,40.7668,-73.9938,985971.04050927,218658.33963594,POINT (-73.9938 40.7668)
4126,1443768,Inactive,101154,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,8 AVENUE,E,WEST 24 STREET,WEST 25 STREET,40.7464,-73.9976,984926.05965962,211201.86635993,POINT (-73.9976 40.7464)
5421,1443284,Active,103828,3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2300,,On Street,Manhattan,9 AVENUE,E,WEST 39 STREET,WEST 40 STREET,40.7568,-73.9937,986001.4023252,214999.31348944,POINT (-73.9937 40.7568)
1279,4063011,Active,458066,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,NORTHERN BOULEVARD,Island,LINDEN PLACE,LEAVITT STREET,40.7638,-73.8288,1031662.52524161,217594.46151435,POINT (-73.8288 40.7638)
15472,3403034,Active,339307,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,FULTON STREET,S,SPENCER PLACE,BEDFORD AVENUE,40.6807,-73.9541,996979.77374111,187292.3774336,POINT (-73.9541 40.6807)
7853,4333102,Active,443299,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,DOUGLASTON PARKWAY,E,CHURCH STREET,NORTHERN BOULEVARD,40.7658,-73.7447,1054978.07342669,218376.13646019,POINT (-73.7447 40.7658)
2030,1453137,Active,104252,3HR Com Mon-Fri 0700-1800,,On Street,Manhattan,WEST 18 STREET,N,5 AVENUE,AVENUE OF THE AMERICAS,40.7388,-73.9923,986378.47899885,208430.6737396,POINT (-73.9923 40.7388)
12865,4163124,Active,412736,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,MERRICK BOULEVARD,N,232 STREET,233 STREET,40.6752,-73.7375,1057052.29762469,185392.34383211,POINT (-73.7375 40.6752)
9720,4173072,Inactive,462800,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,QUEENS BOULEVARD,N,99 STREET,67 AVENUE,40.7274,-73.8541,1024683.89320153,204311.82895894,POINT (-73.8541 40.7274)
9687,3343007,Active,322095,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,SHEEPSHEAD BAY ROAD,N,EAST 13 STREET,AVENUE Z,40.5879,-73.9556,996571.44647378,153461.58551528,POINT (-73.9556 40.5879)
14181,3073002,Retired,309065,2HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,86 STREET,S,21 AVENUE,BAY 28 STREET,40.6031,-73.9959,985383.32383694,158997.27621552,POINT (-73.9959 40.6031)
4462,1409959,Active,103394,2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,9 AVENUE,W,WEST 58 STREET,WEST 59 STREET,40.7688,-73.9852,988351.8897502,219372.55047785,POINT (-73.9852 40.7688)
6457,2343002,Active,222787,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST 170 STREET,N,MORRIS AVENUE,COLLEGE AVENUE,40.8378,-73.9111,1008861.85758844,244530.10318102,POINT (-73.9111 40.8378)
12334,4033026,Active,415685,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,149 STREET,E,JAMAICA AVENUE,ARCHER AVENUE,40.7014,-73.8053,1038237.78243227,194874.11620711,POINT (-73.8053 40.7014)
13723,4072176,Active,424007,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,38 STREET,W,34 AVENUE,35 AVENUE,40.7558,-73.9228,1005647.32891253,214628.91035885,POINT (-73.9228 40.7558)
4379,1058354,Active,108851,2 HR Pas Mon-Sat 0930-1900,,On Street,Manhattan,WEST 180 STREET,S,WADSWORTH AVENUE,BROADWAY,40.8493,-73.9359,1001988.75027169,248694.72641344,POINT (-73.9359 40.8493)
4023,4093093,Active,449306,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,PUTNAM AVENUE,N,PUTNAM AVENUE,MYRTLE AVENUE,40.6997,-73.9074,1009932.5824811,194205.91249102,POINT (-73.9074 40.6997)
13650,4463039,Active,460702,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,JAMAICA AVENUE,N,104 STREET,105 STREET,40.6953,-73.8425,1027912.12296553,192614.9553711,POINT (-73.8425 40.6953)
11378,1043051,Retired,102539,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 33 STREET,N,2 AVENUE,1 AVENUE,40.744,-73.976,990902.36135527,210338.90745594,POINT (-73.976 40.744)
3798,3063143,Active,321808,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 21 STREET,W,AVENUE T,AVENUE U,40.5997,-73.9505,998006.12733144,157760.78721869,POINT (-73.9505 40.5997)
6096,1503001,Active,114598,2 HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,3 AVENUE,W,EAST 123 STREET,EAST 124 STREET,40.8027,-73.9367,1001774.40883686,231723.80070968,POINT (-73.9367 40.8027)
6081,1133055,Active,103337,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,1 AVENUE,W,EAST 5 STREET,EAST 6 STREET,40.7261,-73.9865,987980.89705385,203817.58125977,POINT (-73.9865 40.7261)
10897,3493017,Retired,322851,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,NEW UTRECHT AVENUE,W,77 STREET,78 STREET,40.6136,-74.0007,984066.33172028,162828.39191285,POINT (-74.0007 40.6136)
13055,3441581,Active,313168,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,11 AVENUE,E,65 STREET,66 STREET,40.6282,-74.0062,982519.91224094,168163.44226636,POINT (-74.0062 40.6282)
10158,4152691,Active,424000,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,29 STREET,E,41 AVENUE,QUEENS PLAZA NORTH,40.7502,-73.9375,1001554.76754385,212586.51811819,POINT (-73.9375 40.7502)
13826,1183002,Active,102297,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 64 STREET,N,MADISON AVENUE,PARK AVENUE,40.7667,-73.9689,992868.91188411,218594.34370093,POINT (-73.9689 40.7667)
1725,1208072,Active,111337,2 HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,3 AVENUE,W,EAST 119 STREET,EAST 120 STREET,40.8002,-73.9385,1001274.4442856,230820.25166377,POINT (-73.9385 40.8002)
1918,4053022,Active,466692,3HR Pas Mon-Sat 0900-1900,,On Street,Queens,AUSTIN STREET,N,69 ROAD,70 AVENUE,40.7211,-73.8473,1026583.52293244,202039.88993327,POINT (-73.8473 40.7211)
10420,2173058,Active,219844,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,STARLING AVENUE,S,ODELL STREET,PURDY STREET,40.8361,-73.8537,1024733.71298377,243937.96066453,POINT (-73.8537 40.8361)
11035,3163053,Active,336790,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,OCEAN AVENUE,W,CHURCH AVENUE,TENNIS COURT,40.6498,-73.961,995059.8428697,176013.92033178,POINT (-73.961 40.6498)
10542,1348102,Active,112835,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,5 AVENUE,W,EAST 96 STREET,EAST 97 STREET,40.7882,-73.9556,996540.60434386,226457.05041644,POINT (-73.9556 40.7882)
1524,3091502,Active,306295,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 AVENUE,E,74 STREET,BAY RIDGE PARKWAY,40.6301,-74.0223,978057.10489361,168833.14991644,POINT (-74.0223 40.6301)
10003,4163101,Active,435282,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,243 STREET,W,CANEY ROAD,144 AVENUE,40.6607,-73.7392,1056617.69645977,180089.45942476,POINT (-73.7392 40.6607)
1187,4072167,Active,422267,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,38 STREET,E,35 AVENUE,36 AVENUE,40.7548,-73.9234,1005472.34074545,214286.42219868,POINT (-73.9234 40.7548)
5988,3383061,Active,329177,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,ROCKAWAY PARKWAY,W,TRUCKLEMANS LANE,AVENUE J,40.6422,-73.8992,1012227.24882352,173263.63941503,POINT (-73.8992 40.6422)
6328,1058320,Active,108902,2 HR Pas Mon-Sat 0930-1900,,On Street,Manhattan,WEST 182 STREET,N,AUDUBON AVENUE,ST NICHOLAS AVENUE,40.8498,-73.933,1002781.98753037,248895.51735044,POINT (-73.933 40.8498)
2903,2293027,Active,209437,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST GUN HILL ROAD,S,PEARSALL AVENUE,THROOP AVENUE,40.8724,-73.851,1025458.44348969,257142.13635585,POINT (-73.851 40.8724)
15144,4293021,Active,425142,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 AVENUE,S,111 STREET,112 STREET,40.6882,-73.832,1030852.33132394,190049.54481952,POINT (-73.832 40.6882)
880,4122370,Active,404604,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,88 STREET,E,37 AVENUE,ROOSEVELT AVENUE,40.7502,-73.8787,1017872.29101111,212609.5098701,POINT (-73.8787 40.7502)
10734,2013110,Active,214415,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST 192 STREET,S,GRAND CONCOURSE,VALENTINE AVENUE,40.864,-73.895,1013283.1115412,254075.54340769,POINT (-73.895 40.864)
2711,3043227,Active,335108,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,NOSTRAND AVENUE,E,TILDEN AVENUE,BEVERLEY ROAD,40.6464,-73.949,998397.83980261,174774.20922852,POINT (-73.949 40.6464)
1841,3483054,Active,310785,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,WEST 1 STREET,E,QUENTIN ROAD,KINGS HIGHWAY,40.6047,-73.9742,991415.81505278,159571.3108286,POINT (-73.9742 40.6047)
4946,1259662,Active,110763,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,WEST 135 STREET,S,5 AVENUE,LENOX TERRACE PLACE,40.8129,-73.9382,1001353.98316853,235443.40744369,POINT (-73.9382 40.8129)
13588,3149805,Active,304654,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,5 AVENUE,E,7 STREET,8 STREET,40.6701,-73.9854,988292.78028835,183411.61452585,POINT (-73.9854 40.6701)
2530,2033027,Retired,219869,2HR Pas Mon-Sat 0800-1900,,On Street,Bronx,INTERVALE AVENUE,W,EAST 163 STREET,WESTCHESTER AVENUE,40.8215,-73.897,1012759.59815252,238603.35814478,POINT (-73.897 40.8215)
10819,4283115,Active,444262,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,33 AVENUE,N,FRANCIS LEWIS BOULEVARD,JORDAN STREET,40.7675,-73.7903,1042331.98028061,218974.15494919,POINT (-73.7903 40.7675)
7643,4413055,Inactive,463068,2 HR Pas Mon-Sat 0830-2200,,On Street,Queens,90 STREET,E,57 AVENUE,QUEENS BOULEVARD,40.7346,-73.8721,1019698.25028569,206918.9346371,POINT (-73.8721 40.7346)
4932,1453350,Active,101415,2HR Pas Mon-Sat 1000-1900,,On Street,Manhattan,8 AVENUE,E,WEST 22 STREET,WEST 23 STREET,40.7451,-73.9985,984664.23866095,210727.51232177,POINT (-73.9985 40.7451)
7417,1133029,Active,101763,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,1 AVENUE,E,EAST 1 STREET,EAST 2 STREET,40.7237,-73.988,987579.60553361,202946.34317285,POINT (-73.988 40.7237)
371,1443645,Active,103978,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,AVENUE OF THE AMERICAS,W,WEST 23 STREET,WEST 24 STREET,40.7434,-73.9926,986298.22128536,210101.04867968,POINT (-73.9926 40.7434)
10593,2083089,Active,214122,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,KATONAH AVENUE,E,EAST 236 STREET,EAST 237 STREET,40.8986,-73.8673,1020934.50404677,266691.01686436,POINT (-73.8673 40.8986)
3743,1473081,Retired,106864,3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,EAST 4 STREET,S,BROADWAY,LAFAYETTE STREET,40.728,-73.9935,986039.44654045,204511.59857252,POINT (-73.9935 40.728)
10360,3573024,Active,324602,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,NOSTRAND AVENUE,W,AVENUE X,AVENUE Y,40.5923,-73.9405,1000787.98594095,155061.36512411,POINT (-73.9405 40.5923)
1594,5053320,Active,522992,2 HR Pas Mon-Sat 0800-1700,,On Street,Staten Island,NELSON AVENUE,W,GIFFORDS GLEN,AMBOY ROAD,40.5505,-74.1512,942225.57321036,139858.31777436,POINT (-74.1512 40.5505)
12089,1433412,Retired,106444,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,BROADWAY,W,WEST 48 STREET,WEST 49 STREET,40.7603,-73.9848,988457.42398794,216285.68788518,POINT (-73.9848 40.7603)
2092,4283130,Retired,443053,2HR Pas Mon-Sat 0900-1900,,On Street,Queens,35 AVENUE,S,FRANCIS LEWIS BOULEVARD,200 STREET,40.7644,-73.7874,1043156.66432677,217856.77791886,POINT (-73.7874 40.7644)
6605,2753001,Active,223525,15HR Pas Mon-Sat 0700-2200,White Plains Road,Off Street,Bronx,WHITE PLAINS ROAD,W,BRADY AVENUE,MARAN PLACE,40.8531,-73.868,1020773.02438286,250124.96010152,POINT (-73.868 40.8531)
2400,3333007,Active,322289,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,FLATBUSH AVENUE,E,EAST 46 STREET,AVENUE O,40.6165,-73.93,1003679.2288461,163903.39534026,POINT (-73.93 40.6165)
15151,2043020,Active,200012,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,EAST 170 STREET,S,WYTHE PLACE,GRAND CONCOURSE,40.8389,-73.9147,1007857.63485935,244934.61319877,POINT (-73.9147 40.8389)
12262,4760003,Active,469235,15HR Pas Mon-Sat 0800-2200,Rockaway Park,Off Street,Queens,BEACH 116 STREET,E,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,40.581,-73.8366,1029630.53849193,151009.4086611,POINT (-73.8366 40.581)
14978,3143018,Active,330084,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,4 AVENUE,W,13 STREET,14 STREET,40.6676,-73.9912,986682.05352294,182485.42740186,POINT (-73.9912 40.6676)
12355,4293153,Active,421647,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,LIBERTY AVENUE,N,134 STREET,135 STREET,40.6916,-73.8121,1036346.1595751,191317.91203344,POINT (-73.8121 40.6916)
13254,1453086,Active,105323,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,EAST 20 STREET,S,PARK AVENUE SOUTH,GRAMERCY PARK SOUTH,40.7381,-73.9873,987766.15306078,208184.81924443,POINT (-73.9873 40.7381)
9164,3043044,Active,337181,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,FLATBUSH AVENUE,W,VANDERVEER PLACE,DITMAS AVENUE,40.6408,-73.9561,996445.35223778,172741.1860636,POINT (-73.9561 40.6408)
12354,1433779,Retired,102928,3HR Com Mon-Fri 0800-1900,,On Street,Manhattan,AVENUE OF THE AMERICAS,W,WEST 55 STREET,WEST 56 STREET,40.7635,-73.9779,990375.32664819,217457.3328516,POINT (-73.9779 40.7635)
1318,1363002,Active,111883,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,AMSTERDAM AVENUE,E,WEST 131 STREET,WEST 133 STREET,40.8171,-73.9534,997137.10282278,236963.8902951,POINT (-73.9534 40.8171)
14097,1503058,Active,112584,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,E,WEST 122 STREET,WEST 123 STREET,40.8072,-73.9494,998253.36666636,233366.11927544,POINT (-73.9494 40.8072)
7360,1023031,Active,103781,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ELDRIDGE STREET,W,BROOME STREET,DELANCEY STREET,40.719,-73.9916,986583.71251227,201226.91452511,POINT (-73.9916 40.719)
13188,3043077,Inactive,304574,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,FLATBUSH AVENUE,E,VANDERVEER PLACE,DITMAS AVENUE,40.6415,-73.9565,996331.60115294,172983.46871552,POINT (-73.9565 40.6415)
15404,2013184,Active,215037,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,WEST 183 STREET,S,DAVIDSON AVENUE,GRAND AVENUE,40.8588,-73.9053,1010445.06997319,252173.84740794,POINT (-73.9053 40.8588)
5342,2323001,Active,216707,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,MORRIS PARK AVENUE,S,COLDEN AVENUE,PAULDING AVENUE,40.8482,-73.8558,1024139.4559702,248334.17693768,POINT (-73.8558 40.8482)
6955,3249829,Active,333162,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 AVENUE,E,DEAN STREET,BERGEN STREET,40.6818,-73.9767,990711.76232703,187692.00130627,POINT (-73.9767 40.6818)
11763,1023063,Active,104262,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,LUDLOW STREET,E,BROOME STREET,DELANCEY STREET,40.7181,-73.9893,987204.04460494,200882.08909927,POINT (-73.9893 40.7181)
5969,3103063,Active,311268,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,18 AVENUE,S,46 STREET,47 STREET,40.6296,-73.9793,989984.85695669,168672.37169468,POINT (-73.9793 40.6296)
11893,4063110,Active,451637,2 HR Pas Mon-Sat 0700-2200,,On Street,Queens,KISSENA BOULEVARD,E,41 AVENUE,BARCLAY AVENUE,40.7579,-73.8283,1031810.91274011,215449.68233936,POINT (-73.8283 40.7579)
4919,2243029,Retired,204430,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,WEST 235 STREET,N,NETHERLAND AVENUE,ARLINGTON AVENUE,40.8859,-73.9112,1008792.00930294,262062.95262969,POINT (-73.9112 40.8859)
10528,2013173,Active,208786,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EAST KINGSBRIDGE ROAD,E,COLES LANE,EAST FORDHAM ROAD,40.8627,-73.8941,1013556.84754227,253611.01218452,POINT (-73.8941 40.8627)
12749,3483061,Inactive,315719,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,MCDONALD AVENUE,E,KINGS HIGHWAY,BILLINGS PLACE,40.6038,-73.9722,991977.46156727,159244.73930328,POINT (-73.9722 40.6038)
